var_code,var_desc,isTabulated,unique_values,missing_pct
x614,LIFE_IS_GETTING_WORSE_FOR_COMMON_PEOPLE,True,2,0.09915458937198067
x615,"WITH_SUCH_A_FUTURE,_NO_MORE_CHILDREN",True,2,0.09424315619967794
x616,POLITICIANS_NO_INTEREST_IN_COMMON_PEOPLE,True,2,0.10314009661835749
x617,MOST_PEOPLE_DONT_CARE_ABOUT_OTHERS,True,2,0.09214975845410628
x618,"S.O._CAUSES_TROUBLE,_RESPOND_IN_KIND",True,7,0.7469001610305959
x619,EXTRA_CARE_FOR_PEOPLE_WHO_HELPED_IN_PAST,True,7,0.7464975845410629
x620,AFRAID_ALONE_AT_NIGHT_IN_IMMED._VICINITY,True,2,0.5853864734299516
x621,DEVIANT_BEHAVIOR:_HIT_DISOBEDIENT_CHILD,True,4,0.8611111111111112
x622,DEVIANT_BEHAVIOR:_ABORTION,True,4,0.8632447665056361
x623,DEV._BEHAVIOR:_DOCTOR-ASSISTED_SUICIDE,True,4,0.8638083735909823
x624,DEVIANT_BEHAVIOR:_TAX_FRAUD,True,4,0.8612721417069243
x625,DEVIANT_BEHAVIOR:_FARE_DODGING,True,4,0.8605475040257649
x626,DEVIANT_BEHAVIOR:_MARITAL_RAPE,True,4,0.8606682769726248
x627,DEVIANT_BEHAVIOR:_SMOKING_MARIJUANA,True,4,0.8613123993558777
x628,DEVIANT_BEHAVIOR:_HOMOSEXUALITY,True,4,0.8616747181964574
x629,DEVIANT_BEHAVIOR:_ADULTERY,True,4,0.8619967793880837
x630,RESPONDENT:_SEX,True,2,0.0
x631,RESPONDENT:_YEAR_OF_BIRTH,False,91,0.001932367149758454
x632,RESPONDENT:_MONTH_OF_BIRTH,False,12,0.006723027375201288
x633,RESPONDENT:_AGE,False,82,0.001932367149758454
x634,GERMAN_CITIZENSHIP?,True,3,0.00020128824476650564
x635,"RESP.:CITIZENSHIP,_RESPONSE_1",False,95,0.0007246376811594203
x636,"RESP.:CITIZENSHIP,_RESPONSE_2",False,44,0.9897342995169082
x637,"RESP.:CITIZENSHIP,_RESPONSE_3",True,4,0.9997987117552335
x638,RESP.:_NUMBER_OF_CITIZENSHIPS,True,4,0.00016103059581320451
x639,RESP:_GENERAL_SCHOOL_LEAVING_CERTIFICATE,True,7,0.0014090177133655394
x640,RESPONDENT:_OCCUPATIONAL_TRAINING,False,12,0.0020933977455716585
x641,RESP.:_NO_COMPLETED_VOCATIONAL_TRAINING,True,2,0.009782608695652175
x642,RESP:_ON-THE-JOB_VOCATIONAL_TRAINING,True,2,0.009782608695652175
x643,RESP.:COMPACT_VOCATIONAL_TRAINING_COURSE,True,2,0.009782608695652175
x644,"RESP.:TRADE,_CRAFT_OR_AGRIC._TRAINEESHIP",True,2,0.009782608695652175
x645,RESP.:_COMMERCIAL_TRAINEESHIP,True,2,0.009782608695652175
x646,"RESP.:_WORK_PLACEMENT,_INTERNSHIP",True,2,0.009782608695652175
x647,R:_TECHNICAL_OR_VOCATIONAL_COLLEGE_CERT.,True,2,0.009782608695652175
x648,R:_SPECIALIZED_VOCATIONAL_COLLEGE_CERT.,True,2,0.009782608695652175
x649,"R:_MASTER,TECHNICIAN_COLLEGE_CERTIFICATE",True,2,0.009782608695652175
x650,RESP.:_UNIV._OF_APPLIED_SCIENCES_DEGREE,True,2,0.009782608695652175
x651,RESP.:_UNIVERSITY_DEGREE,True,2,0.009782608695652175
x652,RESP.:_OTHER_VOCATIONAL_TRAINING_CERTIF.,True,2,0.009782608695652175
x653,RESP.:_TYPE_OF_U._OF_APPL.SC._DEGREE,True,7,0.9634057971014492
x654,RESP.:_TYPE_OF_UNIVERSITY_DEGREE,True,7,0.9199677938808374
x655,RESP.:_ISCED_1997_-_5_LEVELS,True,5,0.008896940418679548
x656,RESP.:_ISCED_2011,True,8,0.5128019323671498
x657,RESPONDENT:_CURRENT_EMPLOYMENT_STATUS,True,4,0.00040257648953301127
x658,OCCUPATION_IN_ADDITION_TO_MAIN_OCCUP.,True,2,0.8272544283413849
x659,RESPONDENT:_CURRENT_OCCUPATION,True,9,0.4885668276972625
x660,"R.:_CURRENT_OCCUPATION,_REFERENCE_NUMBER",False,34,0.4885668276972625
x661,RESP.:_STATUS_OF_NON-EMPLOYMENT,True,6,0.5214170692431562
x662,"RESP.:_CURRENT_OCCUPATION,_ISCO-68",False,223,0.7942431561996779
x663,R.:_CURR._OCCUPATION_MINOR_GROUP_ISCO-68,False,82,0.7828502415458937
x664,R.:_CURR._OCCUPATION_MAJOR_GROUP_ISCO-68,True,8,0.7524154589371981
x665,R.:_CURRENT_TREIMANPRESTIGE_ISCO-68,False,196,0.7525362318840579
x666,R.:_CURRENT_MAGNITUDEPRESTIGE_ISCO-68,False,191,0.7525362318840579
x667,"R.:_CURRENT_OCCUPATION,_ISEI_ISCO-68",False,64,0.7942431561996779
x668,R.:_CURR.OCCUP._GOLDTHORPE_CLASS_ISCO-68,False,12,0.779549114331723
x669,"RESP.:_CURRENT_OCCUPATION,_ISCO-88",False,420,0.4931964573268921
x670,"R.:_CURRENT_OCCUPATION,_SIOPS_ISCO-88",False,62,0.49537037037037035
x671,R.:_CURRENT_MAGNITUDEPRESTIGE_ISCO-88,False,246,0.7622383252818036
x672,"R.:_CURRENT_OCCUPATION,_ISEI_ISCO-88",False,64,0.49537037037037035
x673,"RESP.:_CURRENT_OCCUPATION,_ISCO-08",False,441,0.7345813204508856
x674,"R.:_CURRENT_OCCUPATION,_SIOPS_ISCO-08",False,226,0.8082528180354267
x675,"R.:_CURRENT_OCCUPATION,_ISEI_ISCO-08",False,327,0.8082528180354267
x676,RESPONDENT:_SOCIO-ECONOMIC_GROUP_(ESEG),False,49,0.5098228663446055
x677,"AFRAID_OF_UNEMPLOYMENT,_EMPLOYEES",True,3,0.5535426731078905
x678,"AFRAID_OF_THREAT_TO_LIVELIHOOD,SELF-EMPL",True,3,0.9376409017713365
x679,EMPLOYMENT_IN_PUBLIC_SECTOR,True,2,0.551731078904992
x680,FIXED-TERM_OR_PERMANENT_EMPLOYMENT?,True,2,0.8517713365539452
x681,RESP.:_SUPERVISING_THE_WORK_OF_OTHERS?,True,2,0.48091787439613526
x682,NUMBER_OF_PEOPLE_RESPONDENT_SUPERVISES,False,66,0.9621175523349437
x683,RESP.:_UNTIL_WHAT_YEAR_IN_EMPLOYMENT,False,83,0.593317230273752
x684,RESP.:_AGE_WHEN_R._STOPPED_WORKING,False,67,0.5940418679549114
x685,RESP.:_YEARS_SINCE_R._STOPPED_WORKING,False,73,0.593317230273752
x686,RESPONDENT:_LAST_OCCUPATION,True,9,0.5997584541062801
x687,"RESP.:_LAST_OCCUPATION,_REFERENCE_NUMBER",False,34,0.5997584541062801
x688,"RESPONDENT:_LAST_OCCUPATION,_ISCO-68",False,234,0.8201690821256039
x689,R.:_LAST_OCCUPATION_MINOR_GROUP_ISCO-68,False,82,0.8105877616747182
x690,R.:_LAST_OCCUPATION_MAJOR_GROUP_ISCO-68,True,8,0.7826892109500805
x691,R.:_LAST_OCCUP._TREIMANPRESTIGE_ISCO-68,False,195,0.7828099838969405
x692,"R.:_LAST_OCC.,_MAGNITUDEPRESTIGE_ISCO-68",False,189,0.7828099838969405
x693,"RESP.:_LAST_OCCUPATION,_ISEI_ISCO-68",False,66,0.8202495974235104
x694,"R.:_LAST_OCC.,_GOLDTHORPE_CLASS_ISCO-68",False,12,0.8085748792270532
x695,"RESPONDENT:_LAST_OCCUPATION,_ISCO-88",False,420,0.6028180354267311
x696,"RESP.:_LAST_OCCUPATION,_SIOPS_ISCO-88",False,62,0.6048309178743961
x697,R.:_LAST_OCC._MAGNITUDEPRESTIGE_ISCO-88,False,238,0.7909017713365539
x698,"RESP.:_LAST_OCCUPATION,_ISEI_ISCO-88",False,63,0.6048309178743961
x699,"RESPONDENT:_LAST_OCCUPATION,_ISCO-08",False,422,0.8145330112721417
x700,"RESP.:_LAST_OCCUPATION,_SIOPS_ISCO-08",False,216,0.8681964573268921
x701,"RESP.:_LAST_OCCUPATION,_ISEI_ISCO-08",False,317,0.8681964573268921
x702,YEAR_RESPONDENT_BEGAN_FIRST_OCCUPATION,False,87,0.8309581320450886
x703,FIRST_OCCUPATION,True,8,0.8319243156199678
x704,"FIRST_OCCUPATION,_REFERENCE_NUMBER",False,29,0.8319243156199678
x705,"FIRST_OCCUPATION,_ISCO-68",False,194,0.9154991948470209
x706,"FIRST_OCCUPATION,_OCCUPATIONAL_MINOR_GRP",False,77,0.9102657004830917
x707,"FIRST_OCCUPATION,_OCCUPATIONAL_MAJOR_GRP",True,8,0.8943236714975845
x708,"FIRST_OCCUPATION,_TREIMANPRESTIGE",False,169,0.8946859903381642
x709,"FIRST_OCCUPATION,_MAGNITUDEPRESTIGE_I68",False,160,0.8946859903381642
x710,"FIRST_OCCUPATION,_GOLDTHORPE_CLASSES",False,12,0.907890499194847
x711,"FIRST_OCCUPATION,_ISCO-88",False,354,0.78329307568438
x712,"FIRST_OCCUPATION,_SIOPS_ISCO-88",False,58,0.8347826086956521
x713,"FIRST_OCCUPATION,_ISEI_GANZEBOOM_ISCO-88",False,60,0.8347826086956521
x714,HOW_MANY_PEOPLE_WORK_WHERE_YOU_DO?,False,234,0.8483494363929146
x715,RESP.:_HOURS_WORKED_PER_WEEK,False,135,0.48409822866344604
x716,"RESP.:_JOB_ON_THE_SIDE,_HOURS_PER_WEEK",False,56,0.9496779388083736
x717,"HOURS_WORKED_PER_WEEK,SECONDARY_OCCUP.",False,27,0.9857890499194847
x718,RESP.:_UNEMPLOYMENT_IN_THE_LAST_10_YEARS,True,2,0.48071658615136875
x719,RESP.:_LENGTH_OF_UNEMPLOYMENT_IN_WEEKS,False,190,0.878341384863124
x720,NOT_EMPL.:_EVER_BEEN_UNEMPLOYED_BEFORE?,True,2,0.6234702093397746
x721,UNEMPLOYED:_BEEN_UNEMPLOYED_BEFORE?,True,2,0.9490740740740741
x722,ALL_PERIODS_OF_(PAST)_UNEMPLOYMENT,False,282,0.8982286634460548
x723,RESP.:_MONTHLY_NET_INCOME_-_OPEN_Q.,False,1074,0.2764090177133655
x724,RESP.:_MONTHLY_NET_INCOME_-_CLOSED_Q.,False,22,0.886231884057971
x725,R.:_MONTHLY_NET_INCOME_-_OPEN+CLOSED_Q.,False,1085,0.16264090177133655
x726,HH.:_MONTHLY_NET_INCOME_-_OPEN_QUESTION,False,876,0.3003220611916264
x727,HH.:_MONTHLY_NET_INCOME_-_CLOSED_QESTION,False,22,0.850402576489533
x728,HH.:_MONTHLY_NET_INCOME_-_OPEN+CLOSED_Q.,False,887,0.15072463768115943
x729,"PER_CAPITA_INCOME,_NET_MONTHLY",False,928,0.15189210950080514
x730,EQUIVALENT_INCOME_OECD-MODIFIED_SCALE,False,1339,0.15897745571658614
x731,EVALUATION_OF_TOTAL_HOUSEHOLD_INCOME,True,5,0.9303542673107891
x732,"HH_INCOME:_WAGES,_SALARIES",True,2,0.9303945249597424
x733,HH_INCOME:_FROM_SELF-EMPLOYED_WORK,True,2,0.9303945249597424
x734,HH_INCOME:_FROM_(SELF-)EMPLOYED_WORK,True,2,0.8130434782608695
x735,HH_INCOME:_INTEREST_FROM_SAVINGS,True,2,0.8130434782608695
x736,"HH_INCOME:_DIVIDENDS_FROM_STOCKS,_BONDS",True,2,0.8130434782608695
x737,HH_INCOME:_FROM_RENT_AND_LEASE,True,2,0.8130434782608695
x738,HH_INCOME:_FROM_OTHER_ASSETS,True,2,0.8130434782608695
x739,HH_INCOME:_CHILD_ALLOWANCE,True,2,0.8130434782608695
x740,HH_INCOME:_HOUSING_BENEFIT,True,2,0.8130434782608695
x741,HH_INCOME:_UNEMPLOYMENT_BENEFITS,True,2,0.8130434782608695
x742,HH_INCOME:_SICKNESS_OR_MATERNITY_BENEFIT,True,2,0.8130434782608695
x743,HH_INCOME:_CHILD_REARING_ALLOWANCE,True,2,0.8130434782608695
x744,"HH_INCOME:_STUDENT_GRANTS,_BAFOEG,_ETC.",True,2,0.8130434782608695
x745,HH_INCOME:_GRANTS_F._VOCATIONAL_TRAINING,True,2,0.8130434782608695
x746,HH_INCOME:_WELFARE_BENEFITS,True,2,0.8130434782608695
x747,HH_INCOME:_REGULAR_ALIMONY_PAYMENTS_ETC.,True,2,0.8130434782608695
x748,HH_INCOME:_OTHER_SOCIAL_BENEFITS,True,2,0.8130434782608695
x749,HH_INCOME:_RETIREMENT_BENEFITS,True,2,0.8130434782608695
x750,HH_INCOME:_PENSIONS_(FOR_CIVIL_SERVANTS),True,2,0.8130434782608695
x751,HH_INCOME:_OTHER_INCOME,True,2,0.8130434782608695
x752,NUMBER_OF_INCOME_SOURCES_IN_HOUSEHOLD,True,8,0.8130434782608695
x753,MAIN_SOURCE_OF_HH_INCOME_(CONSOLIDATED),False,21,0.8135668276972625
x754,RESPONDENT:_MARITAL_STATUS,True,8,0.001006441223832528
x755,RESP.:LIVED_WITH_SPOUSE_BEFORE_MARRIAGE?,True,2,0.9360708534621578
x756,"RESP.:_LIVED_TOGETHER_SINCE,_YEAR",False,62,0.9664251207729468
x757,"RESP.:_LIVED_TOGETHER_SINCE,_MONTH",False,12,0.9708132045088567
x758,SPOUSE:_YEAR_OF_BIRTH,False,85,0.4365942028985507
x759,SPOUSE:_MONTH_OF_BIRTH,False,12,0.44138486312399355
x760,SPOUSE:_AGE,False,78,0.4365942028985507
x761,"SPOUSE:_CITIZENSHIP,_RESPONSE_1",False,46,0.8408615136876006
x762,"SPOUSE:_CITIZENSHIP,_RESPONSE_2",False,18,0.9984702093397746
x763,SPOUSE:_NUMBER_OF_CITIZENSHIPS,True,3,0.840780998389694
x764,SPOUSE:_GERMAN_SINCE_BIRTH?,True,2,0.8529388083735909
x765,SPOUSE:_CITIZENSHIP_AT_BIRTH,False,24,0.9932367149758454
x766,SPOUSE:_GENERAL_SCHOOL_LEAVING_CERTIFIC.,True,7,0.4343397745571659
x767,SPOUSE:_OCCUPATIONAL_TRAINING,False,12,0.43438003220611915
x768,SPOUSE:_NO_COMPLETED_VOCATIONAL_TRAING,True,2,0.4344202898550725
x769,SPOUSE:_ON-THE-JOB_VOCATIONAL_TRAINING,True,2,0.4344202898550725
x770,SPOUSE:_COMPACT_VOC._TRAINING_COURSE,True,2,0.4344202898550725
x771,"SPOUSE:_TRADE,_CRAFT,_AGRIC._TRAINEESHIP",True,2,0.4344202898550725
x772,SPOUSE:_COMMERCIAL_TRAINEESHIP,True,2,0.4344202898550725
x773,"SPOUSE:_WORK_PLACEMENT,_INTERNSHIP",True,2,0.4344202898550725
x774,"SPOUSE:_TECHN.,VOCATIONAL_COLLEGE_CERT.",True,2,0.4344202898550725
x775,SPOUSE:_SPEC._VOCATIONAL_COLLEGE_CERT.,True,2,0.4344202898550725
x776,"SPOUSE:_MASTER,_TECHNICIAN_COLL._CERT.",True,2,0.4344202898550725
x777,SPOUSE:_UNIV._OF_APPLIED_SCIENCE_DEGREE,True,2,0.4344202898550725
x778,SPOUSE:_UNIVERSITY_DEGREE,True,2,0.4344202898550725
x779,SPOUSE:_OTHER_VOCATIONAL_TRAINING_CERT.,True,2,0.4344202898550725
x780,SPOUSE:_TYPE_OF_UNI._OF_APPL.SC._DEGREE,True,6,0.9797906602254428
x781,SPOUSE:_TYPE_OF_UNIVERSITY_DEGREE,True,7,0.9530193236714976
x782,SPOUSE:_ISCED_1997_-_5_LEVELS,True,5,0.4333735909822866
x783,SPOUSE:_ISCED_2011,True,8,0.7290660225442834
x784,SPOUSE:_CURRENT_EMPLOYMENT_STATUS,True,4,0.43196457326892107
x785,SPOUSE:_CURRENT_OCCUPATION,True,9,0.7089774557165861
x786,"SPOUSE:_CURRENT_OCCUPATION,_REF._NR.",False,33,0.7089774557165861
x787,SPOUSE:_STATUS_OF_NON-EMPLOYMENT,True,5,0.72914653784219
x788,"SPOUSE:_CURRENT_OCCUPATION,_ISCO-68",False,207,0.8814412238325282
x789,SPOUSE:_CURR._OCCUP._MINOR_GROUP_ISCO-68,False,80,0.8735507246376811
x790,SPOUSE:_CURR._OCCUP._MAJOR_GROUP_ISCO-68,True,8,0.8541867954911433
x791,SPOUSE:_CURRENT_TREIMANPRESTIGE_ISCO-68,False,184,0.8542673107890499
x792,SPOUSE:CURRENT_MAGNITUDEPRESTIGE_ISCO-68,False,183,0.8542673107890499
x793,"SPOUSE:_CURRENT_OCCUPATION,_ISEI_ISCO-68",False,64,0.8814412238325282
x794,SPOUSE:_CURRENT_GOLDTHORPE_CLASS_ISCO-68,False,12,0.8718599033816425
x795,"SPOUSE:_CURRENT_OCCUPATION,_ISCO-88",False,384,0.7159822866344605
x796,"SPOUSE:_CURRENT_OCCUPAT.,SIOPS_ISCO-88",False,62,0.7171497584541063
x797,SPOUSE:CURRENT_MAGNITUDEPRESTIGE_ISCO-88,False,233,0.8615136876006442
x798,"SPOUSE:_CURRENT_OCCUPATION,_ISEI_ISCO-88",False,63,0.7171497584541063
x799,"SPOUSE:_CURRENT_OCCUPATION,_ISCO-08",False,385,0.8564814814814815
x800,"SPOUSE:_CURRENT_OCCUPAT.,_SIOPS_ISCO-08",False,199,0.8956521739130435
x801,"SPOUSE:_CURRENT_OCCUPAT.,_ISEI_ISCO-08",False,288,0.8956521739130435
x802,SPOUSE:_SOCIO-ECONOMIC_GROUP_(ESEG),False,42,0.7287842190016103
x803,SPOUSE:_EMPLOYMENT_IN_PUBLIC_SECTOR,True,2,0.8671900161030596
x804,SPOUSE:_AFRAID_OF_UNEMPLOYMENT?,True,3,0.9037037037037037
x805,SPOUSE:_AFRAID_LIVELIHOOD_THREATENED?,True,3,0.986231884057971
x806,RESP.:_IS_THIS_YOUR_FIRST_MARRIAGE?,True,2,0.9349838969404187
x807,"MARRIED:_MONTH_OF_WEDDING,_MARRIAGE_1",False,12,0.9379227053140097
x808,"MARRIED:_YEAR_OF_WEDDING,_MARRIAGE_1",False,66,0.9358695652173913
x809,"MARRIED:_MONTH_OF_DIVORCE,_MARRIAGE_1",False,12,0.9947262479871175
x810,"MARRIED:_YEAR_OF_DIVORCE,_MARRIAGE_1",False,48,0.9927133655394524
x811,"MARRIED:_MONTH_OF_DEATH,_SPOUSE_1",True,7,0.9995169082125603
x812,"MARRIED:_YEAR_OF_DEATH,_SPOUSE_1",False,11,0.9995169082125603
x813,"MARRIED:_MONTH_OF_WEDDING,_MARRIAGE_2",False,12,0.9925925925925926
x814,"MARRIED:_YEAR_OF_WEDDING,_MARRIAGE_2",False,44,0.9920289855072464
x815,"MARRIED:_MONTH_OF_DIVORCE,_MARRIAGE_2",True,4,0.9997181964573268
x816,"MARRIED:_YEAR_OF_DIVORCE,_MARRIAGE_2",False,10,0.9994766505636071
x817,"MARRIED:_MONTH_OF_DEATH,_SPOUSE_2",True,1,0.9999194847020934
x818,"MARRIED:_YEAR_OF_DEATH,_SPOUSE_2",True,2,0.9999194847020934
x819,"MARRIED:_MONTH_OF_WEDDING,_MARRIAGE_3",True,9,0.9993558776167472
x820,"MARRIED:_YEAR_OF_WEDDING,_MARRIAGE_3",False,13,0.9993156199677938
x821,"MARRIED:_YEAR_OF_DIVORCE,_MARRIAGE_3",True,1,0.9999597423510467
x822,"MARRIED:_MONTH_OF_WEDDING,_MARRIAGE_4",True,1,0.9999597423510467
x823,"MARRIED:_YEAR_OF_WEDDING,_MARRIAGE_4",True,1,0.9999597423510467
x824,"WIDOWED,DIV.:_RESP._MULTIPLE_MARRIAGES?",True,2,0.9809178743961353
x825,"WIDOW.,DIV.:_MONTH_OF_WEDDING,MARRIAGE_1",False,12,0.9827294685990338
x826,"WIDOW.,DIV.:_YEAR_OF_WEDDING,_MARRIAGE_1",False,67,0.981682769726248
x827,"WIDOW.,DIV.:_MONTH_OF_DIVORCE,MARRIAGE_1",False,12,0.9914653784219002
x828,"WIDOW.,DIV.:_YEAR_OF_DIVORCE,_MARRIAGE_1",False,51,0.989694041867955
x829,"WIDOW.,DIV.:_MONTH_OF_DEATH,_SPOUSE_1",False,12,0.9924315619967794
x830,"WIDOW.,DIV.:_YEAR_OF_DEATH,_SPOUSE_1",False,44,0.992109500805153
x831,"WIDOW.,DIV.:_MONTH_OF_WEDDING,MARRIAGE_2",False,12,0.9974637681159421
x832,"WIDOW.,DIV.:_YEAR_OF_WEDDING,_MARRIAGE_2",False,32,0.9971417069243156
x833,"WIDOW.,DIV.:_MONTH_OF_DIVORCE,MARRIAGE_2",False,12,0.9985909822866345
x834,"WIDOW.,DIV.:_YEAR_OF_DIVORCE,_MARRIAGE_2",False,27,0.9982286634460548
x835,"WIDOW.,DIV.:_MONTH_OF_DEATH,_SPOUSE_2",False,10,0.9989935587761675
x836,"WIDOW.,DIV.:_YEAR_OF_DEATH,_SPOUSE_2",False,17,0.9989130434782608
x837,"WIDOW.,DIV.:_MONTH_OF_WEDDING,MARRIAGE_3",True,4,0.9998389694041868
x838,"WIDOW.,DIV.:_YEAR_OF_WEDDING,_MARRIAGE_3",True,4,0.9998389694041868
x839,"WIDOW.,DIV.:_MONTH_OF_DIVORCE,MARRIAGE_3",True,1,0.9999597423510467
x840,"WIDOW.,DIV.:_YEAR_OF_DIVORCE,_MARRIAGE_3",True,3,0.9998792270531401
x841,"WIDOW.,DIV.:_MONTH_OF_DEATH,_SPOUSE_3",True,2,0.9999194847020934
x842,"WIDOW.,DIV.:_YEAR_OF_DEATH,_SPOUSE_3",True,1,0.9999194847020934
x843,DOES_RESPONDENT_HAVE_A_STEADY_PARTNER?,True,2,0.5720209339774557
x844,PARTNER:_JOINT_HOUSEHOLD,True,2,0.8498792270531401
x845,PARTNER:_YEAR_OF_BIRTH,False,80,0.8345008051529791
x846,PARTNER:_MONTH_OF_BIRTH,False,12,0.8364331723027375
x847,PARTNER:_AGE,False,77,0.8345008051529791
x848,"PARTNER:_CITIZENSHIP,_RESPONSE_1",False,40,0.9541465378421901
x849,"PARTNER:_CITIZENSHIP,_RESPONSE_2",False,13,0.9993961352657005
x850,PARTNER:_NUMBER_OF_CITIZENSHIPS,True,2,0.9541465378421901
x851,PARTNER:_GERMAN_SINCE_BIRTH?,True,2,0.9579710144927536
x852,PARTNER:_CITIZENSHIP_AT_BIRTH,False,19,0.9986312399355878
x853,PARTNER:_GENERAL_SCHOOL_LEAVING_CERTIF.,True,7,0.8353864734299516
x854,PARTNER:_OCCUPATIONAL_TRAINING,False,12,0.8351449275362319
x855,PARTNER:_NO_COMPLETED_VOCATIONAL_TRAING,True,2,0.8376006441223832
x856,PARTNER:_ON-THE-JOB_VOCATIONAL_TRAINING,True,2,0.8376006441223832
x857,PARTNER:_COMPACT_VOCAT._TRAINING_COURSE,True,2,0.8376006441223832
x858,"PARTNER:_TRADE,CRAFT,_AGRIC._TRAINEESHIP",True,2,0.8376006441223832
x859,PARTNER:_COMMERCIAL_TRAINEESHIP,True,2,0.8376006441223832
x860,"PARTNER:_WORK_PLACEMENT,_INTERNSHIP",True,2,0.8376006441223832
x861,PARTNER:_TECHNICAL_OR_VOC._COLLEGE_CERT.,True,2,0.8376006441223832
x862,PARTNER:_SPECIALIZED_VOCATIONAL_COLLEGE,True,2,0.8376006441223832
x863,"PARTNER:_MASTER,TECHNIC._COLLEGE_CERTIF.",True,2,0.8376006441223832
x864,PARTNER:_UNIV._OF_APPL._SCIENCES_DEGREE,True,2,0.8376006441223832
x865,PARTNER:_UNIVERSITY_DEGREE,True,2,0.8376006441223832
x866,PARTNER:_OTHER_VOCATIONAL_TRAINING_CERT.,True,2,0.8376006441223832
x867,PARTNER:_TYPE_OF_U._OF_APPL.SC._DEGREE,True,6,0.9948872785829308
x868,PARTNER:_TYPE_OF_UNIVERSITY_DEGREE,True,7,0.9825684380032206
x869,PARTNER:_ISCED_1997_-_5_LEVELS,True,5,0.8365539452495975
x870,PARTNER:_ISCED_2011,True,8,0.9077294685990338
x871,PARTNER:_CURRENT_EMPLOYMENT_STATUS,True,4,0.8330112721417069
x872,PARTNER:_CURRENT_OCCUPATION,True,9,0.8867552334943639
x873,"PARTNER:_CURRENT_OCCUPATION,_REF._NR.",False,34,0.8867552334943639
x874,PARTNER:_STATUS_OF_NON-EMPLOYMENT,True,6,0.9483091787439614
x875,"PARTNER:_CURRENT_OCCUPATION,_ISCO-68",False,154,0.960426731078905
x876,PARTNER:_OCCUP._MINOR_GROUP_ISCO-68,False,66,0.9585748792270531
x877,PARTNER:_OCCUP._MAJOR_GROUP_ISCO-68,True,8,0.9524557165861514
x878,PARTNER:_TREIMANPRESTIGE_ISCO-68,False,142,0.9524557165861514
x879,PARTNER:_MAGNITUDEPRESTIGE_ISCO-68,False,148,0.9524557165861514
x880,PARTNER:_ISEI_ISCO-68,False,61,0.960426731078905
x881,PARTNER:_GOLDTHORPE_CLASSES_ISCO-68,False,12,0.9577294685990339
x882,"PARTNER:_CURRENT_OCCUPATION,_ISCO-88",False,307,0.8894122383252818
x883,PARTNER:_SIOPS_ISCO-88,False,62,0.8900563607085347
x884,PARTNER:_MAGNITUDEPRESTIGE_ISCO-88,False,190,0.9541465378421901
x885,PARTNER:_ISEI_ISCO-88,False,63,0.8900563607085347
x886,"PARTNER:_CURRENT_OCCUPATION,_ISCO-08",False,321,0.9355072463768116
x887,"PARTNER:_CURRENT_OCCUPAT.,_SIOPS_ISCO-08",False,173,0.9522141706924315
x888,"PARTNER:_CURRENT_OCCUPAT.,_ISEI_ISCO-08",False,240,0.9522141706924315
x889,PARTNER:_SOCIO-ECONOMIC_GROUP_(ESEG),False,40,0.9061594202898551
x890,PARTNER:_EMPLOYMENT_IN_PUBLIC_SECTOR,True,2,0.9483896940418679
x891,AFRAID_OF_UNEMPLOYMENT_FOR_PARTNER?,True,3,0.9592592592592593
x892,"AFRAID_LIVELIHOOD_THREATENED,_PARTNER",True,3,0.9960144927536232
x893,RESP.:_LIVING_WITH_PARENTS_AT_AGE_15?,True,4,0.0017713365539452496
x894,AGE_WHEN_LEAVING_PARENTAL_HOME,False,43,0.8993558776167472
x895,RELIGIOUS_DENOMINATION:_FATHER,False,11,0.7423510466988728
x896,FATHER:_GENERAL_SCHOOL_LEAVING_CERTIFIC.,True,6,0.10503220611916264
x897,"FATHER:_OCCUP._TRAINING,_HIGHEST_DEGREE",False,12,0.09170692431561997
x898,FATHER:_NO_COMPLETED_VOCATIONAL_TRAINING,True,2,0.09170692431561997
x899,FATHER:_ON-THE-JOB_VOCATIONAL_TRAINING,True,2,0.8926328502415459
x900,FATHER:_COMPACT_VOCAT._TRAINING_COURSE,True,2,0.8926328502415459
x901,"FATHER:_TRADE,CRAFT,_AGRIC._TRAINEESHIP",True,2,0.09170692431561997
x902,FATHER:_COMMERCIAL_TRAINEESHIP,True,2,0.09170692431561997
x903,"FATHER:_WORK_PLACEMENT,_INTERNSHIP",True,2,0.8926328502415459
x904,FATHER:_TECHNICAL_OR_VOC._COLLEGE_CERT.,True,2,0.8926328502415459
x905,FATHER:_SPECIALIZED_VOCATIONAL_COLLEGE,True,2,0.8926328502415459
x906,"FATHER:_MASTER,TECHNIC._COLLEGE_CERTIF.",True,2,0.09170692431561997
x907,FATHER:_UNIV._OF_APPL._SCIENCES_DEGREE,True,2,0.09170692431561997
x908,FATHER:_UNIVERSITY_DEGREE,True,2,0.09170692431561997
x909,FATHER:_OTHER_VOCATIONAL_TRAINING_CERT.,True,2,0.09170692431561997
x910,FATHER:_ISCED_1997_-_5_LEVELS,True,5,0.06529790660225443
x911,FATHER:_OCCUPATION,True,9,0.1606280193236715
x912,"FATHER:_OCCUPATION,_REFERENCE_NUMBER",False,33,0.1606280193236715
x913,"FATHER:_OCCUPATION,_ISCO-68",False,241,0.6609500805152979
x914,FATHER:_OCCUPATIONAL_MINOR_GROUP_ISCO-68,False,83,0.6377616747181964
